"created_at","id","id_str","text","truncated","entities:hashtags:text","entities:hashtags:indices","entities:symbols","entities:user_mentions","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo:type","geo:coordinates","coordinates:type","coordinates:coordinates","place:id","place:url","place:place_type","place:name","place:full_name","place:country_code","place:country","place:contained_within","place:bounding_box:type","place:bounding_box:coordinates","place:attributes","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Thu Aug 10 20:59:03 +0000 2017",895751371558977539,"895751371558977539","Then communication should be worked on and fixed https://t.co/aIfoC0lhwR",FALSE,NA,NA,"()","()","https://t.co/aIfoC0lhwR","https://twitter.com/ThatDude_Works/status/895751193074577408","twitter.com/ThatDude_Works…","49","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,65482135,"65482135","kaekae","qweenfendi","Memphis, TN","Reclaiming my time. #MaxineWatersHive sc: trvpgypsyy","https://t.co/ddmvSsCq8t","https://t.co/ddmvSsCq8t","http://trappvsyy.tumblr.com","trappvsyy.tumblr.com","0","()",FALSE,4100,971,244,"Thu Aug 13 22:09:55 +0000 2009",16420,-18000,"Central Time (US & Canada)",TRUE,FALSE,258342,"en",FALSE,FALSE,FALSE,"3D3D39","http://pbs.twimg.com/profile_background_images/378800000106698758/7a66265d7e8e8b9f483d303b5ff16c02.jpeg","https://pbs.twimg.com/profile_background_images/378800000106698758/7a66265d7e8e8b9f483d303b5ff16c02.jpeg",TRUE,"http://pbs.twimg.com/profile_images/894963224071852032/vYBFEyxO_normal.jpg","https://pbs.twimg.com/profile_images/894963224071852032/vYBFEyxO_normal.jpg","https://pbs.twimg.com/profile_banners/65482135/1498328794","286E62","FFFFFF","0F3B4F","9E2940",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,TRUE,0,0,FALSE,FALSE,TRUE,"en"
"Thu Aug 10 20:58:57 +0000 2017",895751344316973060,"895751344316973060","RT @sir_smileey: Who remembers this song? 
African Independent Television 
A I T
A I T
Daar communication 
Ogbongeh TV.

Mama Papa o... A I…",FALSE,NA,NA,"()","((screen_name . sir_smileey) (name . Sir Smiley) (id . 100018381) (id_str . 100018381) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,445008195,"445008195","okeowo Babatunde","kuzco_","The west ","watch where you going you fool",NA,NA,NA,NA,NA,"()",FALSE,1068,683,21,"Fri Dec 23 22:21:17 +0000 2011",782,-36000,"Hawaii",TRUE,FALSE,67407,"en",FALSE,FALSE,FALSE,"C4CC4E","http://pbs.twimg.com/profile_background_images/868247662/7159894ba525357137b8283021f43ccf.jpeg","https://pbs.twimg.com/profile_background_images/868247662/7159894ba525357137b8283021f43ccf.jpeg",TRUE,"http://pbs.twimg.com/profile_images/894478458801328128/EcLp8_2E_normal.jpg","https://pbs.twimg.com/profile_images/894478458801328128/EcLp8_2E_normal.jpg","https://pbs.twimg.com/profile_banners/445008195/1495660128","0084B4","FFFFFF","BFC92C","942394",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,177,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:52 +0000 2017",895751322519175169,"895751322519175169","@Simplyy_Kiondra fuck no we talk 3x a week and you my GF what's communication 😂😂😐",FALSE,NA,NA,"()","((screen_name . Simplyy_Kiondra) (name . Keyoncé Knowz) (id . 83064490) (id_str . 83064490) (indices . #(0 16)))",NA,NA,NA,NA,"en","recent","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",895751208140513280,"895751208140513280",83064490,"83064490","Simplyy_Kiondra",210216511,"210216511","RIP GRAM😇","swankyyGUWAP","Tori Land; Buy A Ticket","I'm A BLACK WOMAN I'm Only Helpless Until My Nail Polish Dries 💅🏾",NA,NA,NA,NA,NA,"()",FALSE,3121,842,18,"Sat Oct 30 21:31:47 +0000 2010",95,-18000,"Quito",FALSE,FALSE,172889,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/742163793/137aa4eda60f8aa01bbdc99e3290b222.jpeg","https://pbs.twimg.com/profile_background_images/742163793/137aa4eda60f8aa01bbdc99e3290b222.jpeg",TRUE,"http://pbs.twimg.com/profile_images/885501047808118784/DMuXW7fO_normal.jpg","https://pbs.twimg.com/profile_images/885501047808118784/DMuXW7fO_normal.jpg","https://pbs.twimg.com/profile_banners/210216511/1471279314","B50E0E","000000","853022","2E031E",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:43 +0000 2017",895751287840669696,"895751287840669696","RT @eemanabbasi: In my eyes, the best/most effective type of communication requires both parties to humble themselves and assume the other…",FALSE,NA,NA,"()","((screen_name . eemanabbasi) (name . eemi) (id . 2960723902) (id_str . 2960723902) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1395684420,"1395684420","🌻","emmaj___","Ireland","🌻☪️ Film Critic x",NA,NA,NA,NA,NA,"()",FALSE,498,202,4,"Wed May 01 22:24:32 +0000 2013",16485,NA,NA,TRUE,FALSE,22521,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/894701486420221952/3IckF0y9_normal.jpg","https://pbs.twimg.com/profile_images/894701486420221952/3IckF0y9_normal.jpg","https://pbs.twimg.com/profile_banners/1395684420/1499506725","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,2,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:41 +0000 2017",895751275832160256,"895751275832160256","RT @tres_tinkle3: Communication is key! #GoBeavs @BeaverMBB @SportsCenter https://t.co/iHjdNNE5QB",FALSE,"GoBeavs","40","()","((screen_name . tres_tinkle3) (name . Tres Tinkle) (id . 539732148) (id_str . 539732148) (indices . #(3 16)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,109927400,"109927400","Clay Thompson","cdogtalk","Portland, Oregon, USA","All things Clay Thompson in Portland Oregon.",NA,NA,NA,NA,NA,"()",FALSE,42,299,1,"Sat Jan 30 18:50:49 +0000 2010",797,-28800,"Alaska",FALSE,FALSE,137,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/487966572565114880/nK1EYxQ7_normal.jpeg","https://pbs.twimg.com/profile_images/487966572565114880/nK1EYxQ7_normal.jpeg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,193,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:58:40 +0000 2017",895751271562588161,"895751271562588161","RT @CuteiMessages: do y'all see how easy communication is???? SO EASY. https://t.co/0EFKJ6tKyP",FALSE,NA,NA,"()","((screen_name . CuteiMessages) (name . ️) (id . 1086837944) (id_str . 1086837944) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2944291686,"2944291686","$hylin","kristenshylinn","","#LSU'20 #BlackLivesMatter",NA,NA,NA,NA,NA,"()",FALSE,2952,2899,3,"Fri Dec 26 22:16:23 +0000 2014",4818,NA,NA,TRUE,FALSE,7087,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/884504784895692800/RyKgVzs-_normal.jpg","https://pbs.twimg.com/profile_images/884504784895692800/RyKgVzs-_normal.jpg","https://pbs.twimg.com/profile_banners/2944291686/1482816244","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,13956,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:58:37 +0000 2017",895751262607749120,"895751262607749120","RT @SandlerTraining: Optimize client communication at this month's #saleswebinar on August 22nd at 2pm ET! #SalesSuccess https://t.co/QkQxM…",FALSE,"saleswebinar","67","()","((screen_name . SandlerTraining) (name . Sandler Training) (id . 62608257) (id_str . 62608257) (indices . #(3 19)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,220799763,"220799763","Karl Schaphorst","SandlerKarl","","Sandler Training, Owner, Husband & Dad, Triathlete, Disciple of Christ","http://t.co/hc1gZk6FsQ","http://t.co/hc1gZk6FsQ","http://www.karlschaphorst.sandler.com","karlschaphorst.sandler.com","0","()",FALSE,123,95,78,"Sun Nov 28 21:34:05 +0000 2010",166,-18000,"Central Time (US & Canada)",TRUE,FALSE,1243,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/444845682789068800/3VKHoMsN_normal.png","https://pbs.twimg.com/profile_images/444845682789068800/3VKHoMsN_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,1,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:35 +0000 2017",895751253443084289,"895751253443084289","RT @TheTAlexandria: #WhosWhoAtTsu 

T. Alexandria 💕

〽️emphis, Tn

your fav campus loner.. im nice though 🤗

mass communication w/ a focus…",FALSE,"WhosWhoAtTsu","20","()","((screen_name . TheTAlexandria) (name . T. Alexandria 💞) (id . 872649530) (id_str . 872649530) (indices . #(3 18)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1297524624,"1297524624","jacqueline 👑","chickenOVAthots","Schaumburg  ✈️ Nashville ","love yourself, girl, or nobody will 💞 #TSU20",NA,NA,NA,NA,NA,"()",FALSE,18229,16948,28,"Mon Mar 25 03:48:19 +0000 2013",59744,-18000,"Central Time (US & Canada)",TRUE,FALSE,129003,"en",FALSE,FALSE,FALSE,"EBEBEB","http://pbs.twimg.com/profile_background_images/378800000041883324/0203336cd8a6203d7e6e74e7f037b191.jpeg","https://pbs.twimg.com/profile_background_images/378800000041883324/0203336cd8a6203d7e6e74e7f037b191.jpeg",TRUE,"http://pbs.twimg.com/profile_images/891830297033093120/mzS1iP_1_normal.jpg","https://pbs.twimg.com/profile_images/891830297033093120/mzS1iP_1_normal.jpg","https://pbs.twimg.com/profile_banners/1297524624/1496554326","990000","000000","EFEFEF","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,3,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:35 +0000 2017",895751253392846849,"895751253392846849","RT @LilShaunnn: Communication is key in a relationship.",FALSE,NA,NA,"()","((screen_name . LilShaunnn) (name . Spazz) (id . 823743639868375040) (id_str . 823743639868375040) (indices . #(3 14)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,851565990341169152,"851565990341169152","💋","aramirezzx","Chicago, IL","",NA,NA,NA,NA,NA,"()",FALSE,391,510,0,"Mon Apr 10 22:42:08 +0000 2017",135,NA,NA,FALSE,FALSE,53,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/851570387347529728/V1Cbd9UK_normal.jpg","https://pbs.twimg.com/profile_images/851570387347529728/V1Cbd9UK_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,37,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:28 +0000 2017",895751224263299072,"895751224263299072","RT @brynley_kershaw: i am a strong believer that communication is key in a relationship",FALSE,NA,NA,"()","((screen_name . brynley_kershaw) (name . bryn) (id . 3430356189) (id_str . 3430356189) (indices . #(3 19)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4352371093,"4352371093","derbycar","darbskay","","snap::dancedarbykay",NA,NA,NA,NA,NA,"()",FALSE,146,122,0,"Wed Nov 25 04:52:52 +0000 2015",961,NA,NA,TRUE,FALSE,195,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/891824683162583040/IrS0WJo-_normal.jpg","https://pbs.twimg.com/profile_images/891824683162583040/IrS0WJo-_normal.jpg","https://pbs.twimg.com/profile_banners/4352371093/1501462431","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,1,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:24 +0000 2017",895751206777356289,"895751206777356289","Im not breaking up over communication if we both agree to fix it especially if theres no cheating or abuse",FALSE,NA,NA,"()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,65482135,"65482135","kaekae","qweenfendi","Memphis, TN","Reclaiming my time. #MaxineWatersHive sc: trvpgypsyy","https://t.co/ddmvSsCq8t","https://t.co/ddmvSsCq8t","http://trappvsyy.tumblr.com","trappvsyy.tumblr.com","0","()",FALSE,4100,971,244,"Thu Aug 13 22:09:55 +0000 2009",16420,-18000,"Central Time (US & Canada)",TRUE,FALSE,258342,"en",FALSE,FALSE,FALSE,"3D3D39","http://pbs.twimg.com/profile_background_images/378800000106698758/7a66265d7e8e8b9f483d303b5ff16c02.jpeg","https://pbs.twimg.com/profile_background_images/378800000106698758/7a66265d7e8e8b9f483d303b5ff16c02.jpeg",TRUE,"http://pbs.twimg.com/profile_images/894963224071852032/vYBFEyxO_normal.jpg","https://pbs.twimg.com/profile_images/894963224071852032/vYBFEyxO_normal.jpg","https://pbs.twimg.com/profile_banners/65482135/1498328794","286E62","FFFFFF","0F3B4F","9E2940",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:21 +0000 2017",895751193074577408,"895751193074577408","Lack of proper communication through the big issues leads to a big blow up over petty stuff https://t.co/E2W72q10Eu",FALSE,NA,NA,"()","()","https://t.co/E2W72q10Eu","https://twitter.com/qweenfendi/status/895750958231289856","twitter.com/qweenfendi/sta…","92","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,208397760,"208397760","I Mean...","ThatDude_Works","Nunya ","3 THINGS: 1] Im mainly here for the titties & jokes 2] Pro Black! I dont pick cotton out the aspirin bottle 3] Follow your dreams, then follow me or swallow me","https://t.co/3CBZciq0LM","https://t.co/3CBZciq0LM","http://www.thatdudeworketh.net","thatdudeworketh.net","0","()",FALSE,1169,690,30,"Wed Oct 27 06:02:25 +0000 2010",2541,-18000,"Central Time (US & Canada)",TRUE,FALSE,342381,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/895512433934163968/j5ZlEZZT_normal.jpg","https://pbs.twimg.com/profile_images/895512433934163968/j5ZlEZZT_normal.jpg","https://pbs.twimg.com/profile_banners/208397760/1502341777","009999","FFFFFF","EFEFEF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,TRUE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:58:16 +0000 2017",895751174544121857,"895751174544121857","@RossCheal10 His communication has been tremendous. Doesn't shy away and is always honest.",FALSE,NA,NA,"()","((screen_name . RossCheal10) (name . RossCheal) (id . 216120269) (id_str . 216120269) (indices . #(0 12)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",895750833123536897,"895750833123536897",216120269,"216120269","RossCheal10",92138098,"92138098","Gaz","GazJ2K","Sunderland","Tweet things for popularity",NA,NA,NA,NA,NA,"()",FALSE,1861,2131,46,"Mon Nov 23 22:57:39 +0000 2009",2831,NA,NA,TRUE,FALSE,22221,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/819387647/af8ca16dc3b878ac12ed94ad0f36ebfe.jpeg","https://pbs.twimg.com/profile_background_images/819387647/af8ca16dc3b878ac12ed94ad0f36ebfe.jpeg",FALSE,"http://pbs.twimg.com/profile_images/881639442997547010/RF4srOsC_normal.jpg","https://pbs.twimg.com/profile_images/881639442997547010/RF4srOsC_normal.jpg","https://pbs.twimg.com/profile_banners/92138098/1461662921","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:16 +0000 2017",895751170916052992,"895751170916052992","RT @afemal3pr: Relationships are hard work. Idc what anyone says. They require constant effort, forgiveness, putting your pride aside, and…",FALSE,NA,NA,"()","((screen_name . afemal3pr) (name . super duper GAY time) (id . 2148939786) (id_str . 2148939786) (indices . #(3 13)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4656469392,"4656469392","Kass🌊","kaameronc16","Phoenix, AZ","join the wave🌊😈 https://t.co/Yd2hhlaF6O   between your daughters legs 😛",NA,NA,NA,NA,NA,"((url . https://t.co/Yd2hhlaF6O) (expanded_url . https://Kmoney2020.sarahah.com) (display_url . Kmoney2020.sarahah.com) (indices . #(16 39)))",FALSE,478,313,2,"Sat Dec 26 17:43:05 +0000 2015",8745,NA,NA,TRUE,FALSE,9690,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/889520544365805568/JxAUYPd9_normal.jpg","https://pbs.twimg.com/profile_images/889520544365805568/JxAUYPd9_normal.jpg","https://pbs.twimg.com/profile_banners/4656469392/1496483120","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,512,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:04 +0000 2017",895751122987757575,"895751122987757575","RT @thesoulasylum: What gets me is cardi ain't perfect but has kept the line of communication open. Sis clearly wants to learn and dialogue.",FALSE,NA,NA,"()","((screen_name . thesoulasylum) (name . Melanie🍯) (id . 252868465) (id_str . 252868465) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1528416914,"1528416914","princess","digifestacacia","","",NA,NA,NA,NA,NA,"()",FALSE,321,1312,4,"Tue Jun 18 17:55:01 +0000 2013",44144,-10800,"Atlantic Time (Canada)",FALSE,FALSE,23390,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/789896291908198400/aBxEt-m6_normal.jpg","https://pbs.twimg.com/profile_images/789896291908198400/aBxEt-m6_normal.jpg","https://pbs.twimg.com/profile_banners/1528416914/1450948224","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,31,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:02 +0000 2017",895751114024472576,"895751114024472576","RT @UrbanCulture06: Away from Toke Makinwa's opinion, how about your opinion concerning mode of communication in relationship.
Vote and Ret…",FALSE,NA,NA,"()","((screen_name . UrbanCulture06) (name . Made In Ibadan) (id . 1245828488) (id_str . 1245828488) (indices . #(3 18)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,60042646,"60042646","SUPERSUN","MacPoffi","Port Harcourt","#GODcultureoverPopculture   #JESUSaddict #ArsenalFC # #irepBayelsa  #petroleumengr",NA,NA,NA,NA,NA,"()",FALSE,234,381,0,"Sat Jul 25 11:58:04 +0000 2009",890,3600,"West Central Africa",FALSE,FALSE,3783,"en",FALSE,FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/889049445135994880/2GHIgK8__normal.jpg","https://pbs.twimg.com/profile_images/889049445135994880/2GHIgK8__normal.jpg","https://pbs.twimg.com/profile_banners/60042646/1492288585","2FC2EF","181A1E","252429","666666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,182,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:58:01 +0000 2017",895751110736179200,"895751110736179200","Instantly Get More Playing Time: Communication | Basketball IQ https://t.co/lW9K1lHnyb #basketball",FALSE,"basketball","87","()","()","https://t.co/lW9K1lHnyb","http://youtu.be/e5k9mLHDUjg","youtu.be/e5k9mLHDUjg","63","en","recent","<a href=""http://www.govideos.com"" rel=""nofollow"">GoBasketBallVid</a>",NA,NA,NA,NA,NA,2604594307,"2604594307","GO! BasketBall Video","GoBasketBallVid","","Popular #basketball videos!",NA,NA,NA,NA,NA,"()",FALSE,3535,1787,35,"Sat Jul 05 02:23:16 +0000 2014",0,-10800,"Atlantic Time (Canada)",FALSE,FALSE,8765,"en",FALSE,FALSE,TRUE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/485517817047826434/WC1c5N9C_normal.jpeg","https://pbs.twimg.com/profile_images/485517817047826434/WC1c5N9C_normal.jpeg","https://pbs.twimg.com/profile_banners/2604594307/1404591455","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
