"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Aug 10 21:01:47 +0000 2017",895752057944252421,"895752057944252421","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,772622670,"772622670","Aria","Ariyuh_","Uston","",NA,"()",FALSE,359,167,2,"Wed Aug 22 01:21:47 +0000 2012",20452,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,25539,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/806655419397640192/wCsjRxkS_normal.jpg","https://pbs.twimg.com/profile_images/806655419397640192/wCsjRxkS_normal.jpg","https://pbs.twimg.com/profile_banners/772622670/1499139727","0084B4","FFFFFF","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752057403133957,"895752057403133957","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3254714748,"3254714748","walking the wire","sxctumsxmpra_","hogwarts ","hannah montana said that nobody's perfect but here i am",NA,"()",FALSE,121,122,6,"Wed Jun 24 16:12:19 +0000 2015",2425,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,6996,"fr",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/871483452805271553/Gq5O1kKX_normal.jpg","https://pbs.twimg.com/profile_images/871483452805271553/Gq5O1kKX_normal.jpg","https://pbs.twimg.com/profile_banners/3254714748/1492251232","000088","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752057382109184,"895752057382109184","@The_Sample_Life I hate this, but: Bethenny, Kyle and Phaedra-minus-lying",FALSE,"()","()","((screen_name . The_Sample_Life) (name . Emalie Marthe) (id . 1026751766) (id_str . 1026751766) (indices . #(0 16)))","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",895741127948742656,"895741127948742656",1026751766,"1026751766","The_Sample_Life",18334664,"18334664","Kate Carraway","KateCarraway","Toronto ","Writer (work in GQ, VICE, etc); Carrawegian (content for brands); feelings. Newsletter every Friday: https://t.co/anzRERfJxs. kate@katecarraway.com.","https://t.co/BcxWelRQUZ","((url . https://t.co/anzRERfJxs) (expanded_url . http://TinyLetter.com/KateCarraway) (display_url . TinyLetter.com/KateCarraway) (indices . #(101 124)))",FALSE,9482,595,307,"Tue Dec 23 15:17:11 +0000 2008",9563,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,31425,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/689779388624166912/CT07Bvdi_normal.jpg","https://pbs.twimg.com/profile_images/689779388624166912/CT07Bvdi_normal.jpg","https://pbs.twimg.com/profile_banners/18334664/1408192876","009999","EEEEEE","EFEFEF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752057130504192,"895752057130504192","WHY DO PEOPLE LEAVE COMP I FUCKING HATE PLAYING COMP",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2777740791,"2777740791","0-0","packersfan725","⠀ ⠀","@Bucks, @Packers, @KendrickLamar, LaMelo Ball is the face of the NBA. @packerfan725 is my second account",NA,"()",FALSE,611,436,27,"Sat Sep 20 13:02:02 +0000 2014",11552,NA,NA,TRUE,FALSE,72095,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895210026712924160/6tCixp2U_normal.jpg","https://pbs.twimg.com/profile_images/895210026712924160/6tCixp2U_normal.jpg","https://pbs.twimg.com/profile_banners/2777740791/1476710882","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752056287502342,"895752056287502342","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2332614689,"2332614689","saffron","saffronvp","","",NA,"()",FALSE,370,379,2,"Sat Feb 08 21:44:35 +0000 2014",5255,NA,NA,TRUE,FALSE,4295,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/885969389903917058/5fSnA9jk_normal.jpg","https://pbs.twimg.com/profile_images/885969389903917058/5fSnA9jk_normal.jpg","https://pbs.twimg.com/profile_banners/2332614689/1500066624","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:46 +0000 2017",895752055083728896,"895752055083728896","RT @JohnSurico: Wrote this timeline of de Blas/Cuomo feud for @VICE, and it’s probably outdated already, tbh. https://t.co/9BF1yP6qyl",FALSE,"()","()","((screen_name . JohnSurico) (name . John Surico) (id . 193182286) (id_str . 193182286) (indices . #(3 14)))","((url . https://t.co/9BF1yP6qyl) (expanded_url . https://www.vice.com/en_us/article/j55q8y/why-bill-de-blasio-and-andrew-cuomo-hate-each-others-guts) (display_url . vice.com/en_us/article/…) (indices . #(110 133)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,417516965,"417516965","Young Ideas","DickYoungsGhost","My America","The modern voice of one of the greatest sportswriters, ever. ""Dick Young was exactly what a tabloid sportswriter was supposed to be like"" - Frank Deford.",NA,"()",FALSE,2083,2203,153,"Mon Nov 21 01:41:48 +0000 2011",8496,-14400,"Eastern Time (US & Canada)",TRUE,FALSE,189021,"en",FALSE,FALSE,FALSE,"0099B9","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/876180403220033537/T22Lt-5-_normal.jpg","https://pbs.twimg.com/profile_images/876180403220033537/T22Lt-5-_normal.jpg","https://pbs.twimg.com/profile_banners/417516965/1501971182","1B95E0","FFFFFF","95E8EC","3C3940",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,2,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:46 +0000 2017",895752054756528128,"895752054756528128","I hate when girls have stickers that say ""silly boys heels are for girls"" because last time I checked all cars are unisex??",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1081747928,"1081747928","sydney lynn","sydnacousk","","KT~",NA,"()",FALSE,281,609,0,"Sat Jan 12 03:56:26 +0000 2013",4896,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,9708,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/761626264/1a3db0ef74fc05ae24c6e4712ec3f66b.jpeg","https://pbs.twimg.com/profile_background_images/761626264/1a3db0ef74fc05ae24c6e4712ec3f66b.jpeg",TRUE,"http://pbs.twimg.com/profile_images/895055386927140864/K2jHAN4t_normal.jpg","https://pbs.twimg.com/profile_images/895055386927140864/K2jHAN4t_normal.jpg","https://pbs.twimg.com/profile_banners/1081747928/1502232809","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:46 +0000 2017",895752054081282048,"895752054081282048","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1404000494,"1404000494","ashley 🌹","ashleylinarez","DTX","i am in love with life 💘💘💘",NA,"()",FALSE,426,285,0,"Sun May 05 03:35:08 +0000 2013",6224,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,8554,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/872921013281054720/pS89OPhg_normal.jpg","https://pbs.twimg.com/profile_images/872921013281054720/pS89OPhg_normal.jpg","https://pbs.twimg.com/profile_banners/1404000494/1499833837","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:46 +0000 2017",895752053087019010,"895752053087019010","RT @anahojxo: I hate feeling sad",FALSE,"()","()","((screen_name . anahojxo) (name . Jo) (id . 813873042577231872) (id_str . 813873042577231872) (indices . #(3 12)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2656642992,"2656642992","Araceli 🌸","aracelix0","Kissland","I get a lot of ass so call me ass-tronaut 🌙👩🏽‍🚀 (oh because you do get a lot of ass) -Me","https://t.co/YIe6VsFs2I","()",FALSE,759,409,1,"Fri Jul 18 12:36:12 +0000 2014",55475,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,29320,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895018256334962688/LngQOAGH_normal.jpg","https://pbs.twimg.com/profile_images/895018256334962688/LngQOAGH_normal.jpg","https://pbs.twimg.com/profile_banners/2656642992/1502223681","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:46 +0000 2017",895752052302913536,"895752052302913536","RT @RiversCuomo: I hate people who say lit",FALSE,"()","()","((screen_name . RiversCuomo) (name . Rivers Cuomo) (id . 14327149) (id_str . 14327149) (indices . #(3 15)))","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,880799103067860992,"880799103067860992","not pc","__lolwhat__","","I post shitty tweets that nobody will read.","https://t.co/FTtlP0NNI3","()",FALSE,4,17,0,"Fri Jun 30 14:44:05 +0000 2017",23,NA,NA,FALSE,FALSE,11,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/894074739345555456/p9BfWdf9_normal.jpg","https://pbs.twimg.com/profile_images/894074739345555456/p9BfWdf9_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,430,0,FALSE,FALSE,"en"
