"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions:screen_name","entities:user_mentions:name","entities:user_mentions:id","entities:user_mentions:id_str","entities:user_mentions:indices","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls:url","user:entities:description:urls:expanded_url","user:entities:description:urls:display_url","user:entities:description:urls:indices","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","retweeted_status:created_at","retweeted_status:id","retweeted_status:id_str","retweeted_status:text","retweeted_status:truncated","retweeted_status:entities:hashtags","retweeted_status:entities:symbols","retweeted_status:entities:user_mentions:screen_name","retweeted_status:entities:user_mentions:name","retweeted_status:entities:user_mentions:id","retweeted_status:entities:user_mentions:id_str","retweeted_status:entities:user_mentions:indices","retweeted_status:entities:urls","retweeted_status:metadata:iso_language_code","retweeted_status:metadata:result_type","retweeted_status:source","retweeted_status:in_reply_to_status_id","retweeted_status:in_reply_to_status_id_str","retweeted_status:in_reply_to_user_id","retweeted_status:in_reply_to_user_id_str","retweeted_status:in_reply_to_screen_name","retweeted_status:user:id","retweeted_status:user:id_str","retweeted_status:user:name","retweeted_status:user:screen_name","retweeted_status:user:location","retweeted_status:user:description","retweeted_status:user:url","retweeted_status:user:entities:description:urls","retweeted_status:user:protected","retweeted_status:user:followers_count","retweeted_status:user:friends_count","retweeted_status:user:listed_count","retweeted_status:user:created_at","retweeted_status:user:favourites_count","retweeted_status:user:utc_offset","retweeted_status:user:time_zone","retweeted_status:user:geo_enabled","retweeted_status:user:verified","retweeted_status:user:statuses_count","retweeted_status:user:lang","retweeted_status:user:contributors_enabled","retweeted_status:user:is_translator","retweeted_status:user:is_translation_enabled","retweeted_status:user:profile_background_color","retweeted_status:user:profile_background_image_url","retweeted_status:user:profile_background_image_url_https","retweeted_status:user:profile_background_tile","retweeted_status:user:profile_image_url","retweeted_status:user:profile_image_url_https","retweeted_status:user:profile_link_color","retweeted_status:user:profile_sidebar_border_color","retweeted_status:user:profile_sidebar_fill_color","retweeted_status:user:profile_text_color","retweeted_status:user:profile_use_background_image","retweeted_status:user:has_extended_profile","retweeted_status:user:default_profile","retweeted_status:user:default_profile_image","retweeted_status:user:following","retweeted_status:user:follow_request_sent","retweeted_status:user:notifications","retweeted_status:user:translator_type","retweeted_status:geo","retweeted_status:coordinates","retweeted_status:place","retweeted_status:contributors","retweeted_status:is_quote_status","retweeted_status:retweet_count","retweeted_status:favorite_count","retweeted_status:favorited","retweeted_status:retweeted","retweeted_status:lang","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Aug 10 21:01:40 +0000 2017",895752030282809350,"895752030282809350","RT @NurseShizuka: Hold me down as you have your way with my body love..~💕 https://t.co/fxOk6Fp6T3",FALSE,"()","()","NurseShizuka","❤️Shizuka Marikawa❤️",1644504018,"1644504018","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,845817632993497088,"845817632993497088","Lu Safadinha","SafadaRosinha","Brasil","Amo pés e shemales (somente pés femininos e bonitos), amo hentai futanari/feet
Se vc tem uma rola de 18cm+ pode mandar que eu adoraria",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,624,1271,0,"Sun Mar 26 02:00:13 +0000 2017",3851,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,1654,"pt",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/845822918642864130/6PO54TLU_normal.jpg","https://pbs.twimg.com/profile_images/845822918642864130/6PO54TLU_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 02:00:04 +0000 2017",895464735264522240,"895464735264522240","Hold me down as you have your way with my body love..~💕 https://t.co/fxOk6Fp6T3",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",NA,NA,NA,NA,NA,1644504018,"1644504018","❤️Shizuka Marikawa❤️","NurseShizuka","On my knees~","Hello~ My names Shizuka Marikawa~ I'm a naughty nurse who loves treating my patients with a little something more~ #DetailedRP #CumDump #Slave #Whore #Bi",NA,"()",FALSE,61140,144,431,"Sun Aug 04 06:28:41 +0000 2013",3272,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,17107,"en",FALSE,FALSE,FALSE,"B3004E","http://pbs.twimg.com/profile_background_images/378800000043944073/765ad0822ef44831d785b3f6a9142f20.png","https://pbs.twimg.com/profile_background_images/378800000043944073/765ad0822ef44831d785b3f6a9142f20.png",TRUE,"http://pbs.twimg.com/profile_images/749628312495022080/TUO-0KOB_normal.jpg","https://pbs.twimg.com/profile_images/749628312495022080/TUO-0KOB_normal.jpg","AD1457","FFFFFF","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,83,264,FALSE,FALSE,"en",FALSE,83,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752030278627328,"895752030278627328","RT @amidstsilence: Hi I'm Kelsey and I'm working on pursuing my dream job in the animation industry! I love drawing aesthetic settings and…",FALSE,"()","()","amidstsilence","amidstsilence🌿🌵",4851300593,"4851300593","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1895164754,"1895164754","$hai","Shaidaly_","Dorado, Puerto Rico","usc |taurus| 🥀",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3729,2433,13,"Sun Sep 22 21:34:32 +0000 2013",11260,-10800,"Atlantic Time (Canada)",TRUE,FALSE,18461,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/887381878168268800/9G3QD9-5_normal.jpg","https://pbs.twimg.com/profile_images/887381878168268800/9G3QD9-5_normal.jpg","https://pbs.twimg.com/profile_banners/1895164754/1501641351","1EE8E5","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Tue Aug 08 04:00:50 +0000 2017",894770353620131840,"894770353620131840","Hi I'm Kelsey and I'm working on pursuing my dream job in the animation industry! I love drawing aesthetic settings… https://t.co/68JVU5Q6ti",TRUE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/68JVU5Q6ti) (expanded_url . https://twitter.com/i/web/status/894770353620131840) (display_url . twitter.com/i/web/status/8…) (indices . #(117 140)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4851300593,"4851300593","amidstsilence🌿🌵","amidstsilence","","Art student | 17 ✨Working to improve my art✨ Tumblr: Amidstsilence🌵Insta: Amidst.silence 💫STORES: Redbubble: kelseydraws | Society6: amidstsilence","https://t.co/4hDJGhKlPM","()",FALSE,8300,81,53,"Tue Jan 26 22:14:58 +0000 2016",2053,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,717,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/868344420562870272/vg_BL9aj_normal.jpg","https://pbs.twimg.com/profile_images/868344420562870272/vg_BL9aj_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,30351,75160,FALSE,FALSE,"en",FALSE,30351,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752030203064320,"895752030203064320","RT @jintherapper: also the original just because im,, love him https://t.co/NsN67x8YCT",FALSE,"()","()","jintherapper","JBJ DEBUT",1921202382,"1921202382","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3025281455,"3025281455","fadumo","jiiminni","dont worry about it","love myself, love yourself",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,530,86,2,"Sun Feb 08 17:55:27 +0000 2015",3229,NA,NA,FALSE,FALSE,3301,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895695201435619328/XZNbM8HH_normal.jpg","https://pbs.twimg.com/profile_images/895695201435619328/XZNbM8HH_normal.jpg","https://pbs.twimg.com/profile_banners/3025281455/1501468927","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 20:47:06 +0000 2017",895748363550953474,"895748363550953474","also the original just because im,, love him https://t.co/NsN67x8YCT",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",895746194399531009,"895746194399531009",1921202382,"1921202382","jintherapper",1921202382,"1921202382","JBJ DEBUT","jintherapper","","@pristinmp4",NA,"()",FALSE,60880,356,406,"Mon Sep 30 20:36:44 +0000 2013",12755,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,20198,"en",FALSE,FALSE,FALSE,"99CC99","http://pbs.twimg.com/profile_background_images/378800000086364326/551a5c14bfd7d121729c758a6d95eaa6.jpeg","https://pbs.twimg.com/profile_background_images/378800000086364326/551a5c14bfd7d121729c758a6d95eaa6.jpeg",FALSE,"http://pbs.twimg.com/profile_images/894941611645427712/xLA9ActZ_normal.jpg","https://pbs.twimg.com/profile_images/894941611645427712/xLA9ActZ_normal.jpg","ABB8C2","000000","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,9,37,FALSE,FALSE,"en",FALSE,9,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752030182100993,"895752030182100993","RT @ThatKevinSmith: Today's Tip: Work hard your whole life making stuff people love and maybe one day you'll be as honored and beloved as @…",FALSE,"()","()","ThatKevinSmith","KevinSmith",14681605,"14681605","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,219847298,"219847298","Soul Prophet","soul_prophet","Kickin round this tin can","Songwriter, actor, trouble-maker, Noël. I contain multitudes. Americana-inspired funky folk rocker. ""Crack open your myth & see what emerges.""","https://t.co/do2gsL2O5B","https://t.co/do2gsL2O5B","http://soulamonglions.com","soulamonglions.com","0",NA,NA,NA,NA,FALSE,940,858,50,"Fri Nov 26 01:49:32 +0000 2010",48926,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,12757,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/546712246647140352/RsmAuHt7.jpeg","https://pbs.twimg.com/profile_background_images/546712246647140352/RsmAuHt7.jpeg",FALSE,"http://pbs.twimg.com/profile_images/893073579918598144/wEvI6edN_normal.jpg","https://pbs.twimg.com/profile_images/893073579918598144/wEvI6edN_normal.jpg","https://pbs.twimg.com/profile_banners/219847298/1481641547","009999","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 20:56:56 +0000 2017",895750835526705152,"895750835526705152","Today's Tip: Work hard your whole life making stuff people love and maybe one day you'll be as honored and beloved… https://t.co/LQGeunmOYg",TRUE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/LQGeunmOYg) (expanded_url . https://twitter.com/i/web/status/895750835526705152) (display_url . twitter.com/i/web/status/8…) (indices . #(116 139)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,14681605,"14681605","KevinSmith","ThatKevinSmith","Body? L.A. Mind? N.J.","It begins with me covered in sperm, trapped in my old man's balls. Then, suddenly... ESCAPE!","https://t.co/GXbwGdcbcX","()",FALSE,3233935,69,29597,"Wed May 07 01:18:24 +0000 2008",152439,-25200,"Pacific Time (US & Canada)",FALSE,TRUE,33144,"en",FALSE,FALSE,FALSE,"0C0D0D","http://pbs.twimg.com/profile_background_images/562276723526336513/gkOWrL3A.jpeg","https://pbs.twimg.com/profile_background_images/562276723526336513/gkOWrL3A.jpeg",FALSE,"http://pbs.twimg.com/profile_images/107763943/twitter_normal.jpg","https://pbs.twimg.com/profile_images/107763943/twitter_normal.jpg","EF2F33","FFFFFF","FFFFFF","A20707",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,45,216,FALSE,FALSE,"en",FALSE,45,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752030131806208,"895752030131806208","RT @ohermji: guess who's next #LOVE_YOURSELF https://t.co/zB6Zl2gUfd",FALSE,"((text . LOVE_YOURSELF) (indices . #(30 44)))","()","ohermji","지 🐰",761763666899329024,"761763666899329024","3","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,3095492097,"3095492097","alejandra","aleze99","","not to be dramatic but i don't think i'll ever love and cherish and emotionally invest in a group as much as i do with bts",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,348,144,0,"Wed Mar 18 22:16:31 +0000 2015",8669,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,8791,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/874015192744693760/jeR-Qk4D_normal.jpg","https://pbs.twimg.com/profile_images/874015192744693760/jeR-Qk4D_normal.jpg","https://pbs.twimg.com/profile_banners/3095492097/1492920919","E81C4F","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 17:32:26 +0000 2017",895699374864449536,"895699374864449536","guess who's next #LOVE_YOURSELF https://t.co/zB6Zl2gUfd",FALSE,"((text . LOVE_YOURSELF) (indices . #(17 31)))","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",895688683306729472,"895688683306729472",761763666899329024,"761763666899329024","ohermji",761763666899329024,"761763666899329024","지 🐰","ohermji","방탄소년단","they said the world's 4.5 billion years old but mine's only 21 ♡ | @TextsBook",NA,"()",FALSE,2447,234,5,"Sat Aug 06 03:19:45 +0000 2016",1082,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,8427,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/884760048819253248/nt8DqnO-_normal.jpg","https://pbs.twimg.com/profile_images/884760048819253248/nt8DqnO-_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,2095,3426,FALSE,FALSE,"en",FALSE,2095,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752030106656768,"895752030106656768","RT @MakeupForWOC: Sometimes I'm just like ""wow, I love being a black girl."" 😭 I really wouldn't want to be anything else",FALSE,"()","()","MakeupForWOC","Makeup For WOC",3950477674,"3950477674","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,341600477,"341600477","Maniii ♡❤","iNami_MaNi","","follow me on SC : main1ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,565,460,0,"Sun Jul 24 16:52:56 +0000 2011",756,-18000,"Central Time (US & Canada)",TRUE,FALSE,17724,"en",FALSE,FALSE,FALSE,"9AE4E8","http://abs.twimg.com/images/themes/theme16/bg.gif","https://abs.twimg.com/images/themes/theme16/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/804191145697873920/mGdCPERJ_normal.jpg","https://pbs.twimg.com/profile_images/804191145697873920/mGdCPERJ_normal.jpg",NA,"0084B4","BDDCAD","DDFFCC","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Wed Aug 09 05:15:21 +0000 2017",895151493350924289,"895151493350924289","Sometimes I'm just like ""wow, I love being a black girl."" 😭 I really wouldn't want to be anything else",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3950477674,"3950477674","Makeup For WOC","MakeupForWOC","","Add MFWOCSnaps on Snapchat for tutorials! • Instagram: makeupforwomenofcolor makeupforwocpr@gmail.com","https://t.co/95jxeZBQUL","()",FALSE,97031,644,333,"Tue Oct 13 22:40:14 +0000 2015",3959,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,36223,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/881383383456030720/FH2Bjomd_normal.jpg","https://pbs.twimg.com/profile_images/881383383456030720/FH2Bjomd_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1066,1846,FALSE,FALSE,"en",FALSE,1066,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752030060294145,"895752030060294145","MY LOVE MY LOVE MY LOVE )))))): https://t.co/fMQCpiInGm",FALSE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/fMQCpiInGm) (expanded_url . https://twitter.com/minseokoffcial/status/895721964345708549) (display_url . twitter.com/minseokoffcial…) (indices . #(32 55)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4616189053,"4616189053","sam♡baek","miIkybyun","변백현's lap","wowwow wow wOW WOW woohooo ... wow....",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3440,382,95,"Sun Dec 20 22:17:35 +0000 2015",10356,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,40150,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/895560069911166976/lx3dnbbk_normal.jpg","https://pbs.twimg.com/profile_images/895560069911166976/lx3dnbbk_normal.jpg","https://pbs.twimg.com/profile_banners/4616189053/1501043136","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752029905334272,"895752029905334272","amal my sweet love,i wanna love you so much,i wanna be with you,i live for you,you are my life,please do something so that we can contact",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NA,NA,NA,NA,NA,3354570304,"3354570304","shamim al jubaer","ronyjubaer","Woodside, Queens, New York","Graduate Teaching Assistant,Microbiology,Herpetology.
Graduate Student, Cell & Molecular Biology 
Long Island University, Brooklyn and a Voracious reader.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,11,123,0,"Thu Jul 02 05:36:50 +0000 2015",22,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,99,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/812745722844082180/xsaP2mnF_normal.jpg","https://pbs.twimg.com/profile_images/812745722844082180/xsaP2mnF_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752029892521984,"895752029892521984","de-romanticize the idea that love will transform you into the thing you want to be",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,2961912877,"2961912877","izmartinez","izzy2turnt","","I WAS NEVER SOFT AND LOVELY",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,306,353,0,"Wed Jan 07 02:41:24 +0000 2015",19039,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,16543,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895541665158410240/RSEE4p1p_normal.jpg","https://pbs.twimg.com/profile_images/895541665158410240/RSEE4p1p_normal.jpg","https://pbs.twimg.com/profile_banners/2961912877/1502348747","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:40 +0000 2017",895752029867573248,"895752029867573248","RT @pwstream: Love this photo... 💀🔥 https://t.co/1ygKxrL0ri",FALSE,"()","()","pwstream","pwstream",2942334940,"2942334940","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,400811161,"400811161","WWETALK™","wwetalktm","WorldWide","The latest talk in the WWE Universe right here rumors 'Speculation 'Spoilers and information 📝","https://t.co/bD0zLNxXGH","https://t.co/bD0zLNxXGH","https://www.twitter.com/wwetalktm","twitter.com/wwetalktm","0",NA,NA,NA,NA,FALSE,713,714,29,"Sat Oct 29 16:20:15 +0000 2011",41286,3600,"London",FALSE,FALSE,28915,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/579779439891853312/DY2C7dsc.jpg","https://pbs.twimg.com/profile_background_images/579779439891853312/DY2C7dsc.jpg",FALSE,"http://pbs.twimg.com/profile_images/882758340509667329/TVRdRa65_normal.jpg","https://pbs.twimg.com/profile_images/882758340509667329/TVRdRa65_normal.jpg","https://pbs.twimg.com/profile_banners/400811161/1500906085","FAB81E","000000","EFEFEF","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 20:49:31 +0000 2017",895748971494346753,"895748971494346753","Love this photo... 💀🔥 https://t.co/1ygKxrL0ri",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2942334940,"2942334940","pwstream","pwstream","","Covering Sports Entertainment, in style.","https://t.co/3nImHAzS2Z","()",FALSE,47872,41882,161,"Fri Dec 26 15:55:31 +0000 2014",3176,3600,"London",TRUE,FALSE,3468,"en-gb",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/881895584759775232/HE5ziZzc_normal.jpg","https://pbs.twimg.com/profile_images/881895584759775232/HE5ziZzc_normal.jpg","1B95E0","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,15,83,FALSE,FALSE,"en",FALSE,15,0,FALSE,FALSE,"en"
